id,link,text,date,retweets,favorites,mentions,hashtags,geo
1.39E+17,https://twitter.com/realDonaldTrump/status/138622911417286656,The Super Committee is finding ways to raise all our taxes without admitting it. The Republicans made a big mistake agreeing to this deal.,11/21/2011 15:20,103,11,,,
1.39E+17,https://twitter.com/realDonaldTrump/status/138641877158207488,China's economy is now projected to overtake the US as the world's largest economy by 2027 http://tgr.ph/uSvGQ4 # TimeToGetTough,11/21/2011 16:36,196,28,,#,
1.39E+17,https://twitter.com/realDonaldTrump/status/138653976416632832,"If @ BarackObama wanted the ""Super Committee"" to succeed, he would have lead. Instead he has been campaigning. Where is the leadership?",11/21/2011 17:24,191,23,@,,
1.39E+17,https://twitter.com/realDonaldTrump/status/138706696636858369,"When the Super Committee fails, @ BarackObama will get exactly what he really wants--automatic cuts in defense spending. This is his plan.",11/21/2011 20:53,136,14,@,,
1.39E+17,https://twitter.com/realDonaldTrump/status/138724346825949184,The House's failure to pass the Balance Budget Amendment was another unforced error by the GOP. Very disappointing.,11/21/2011 22:03,62,11,,,
1.39E+17,https://twitter.com/realDonaldTrump/status/138738046018404352,Egypt is turning into a hot bed of radical Islam. The current protest is another coup attempt. We should never have abandoned Mubarak.,11/21/2011 22:58,458,97,,,
1.39E+17,https://twitter.com/realDonaldTrump/status/139009843439734784,My @ foxandfriends interview from yesterday discussing how @ BarackObama failed to show any leadership on th… (cont) http://deck.ly/~Bvqxu,11/22/2011 16:58,41,13,@ @,,
1.39E+17,https://twitter.com/realDonaldTrump/status/139013610167996416,My new book # TimeToGetTough -- out Dec 5th -- outlines how to make America rich again. Order now through Amazonhttp://amzn.to/sNYPXE,11/22/2011 17:13,57,27,,#,
1.39E+17,https://twitter.com/realDonaldTrump/status/139027652873953281,"Yesterday @ BarackObama actually spent a full day in Washington. He didn't campaign, fund raise or play golf. Shocking.",11/22/2011 18:09,693,486,@,,
1.39E+17,https://twitter.com/realDonaldTrump/status/139057689958416384,"As of September 30th, we have a record trade deficit with China of over $217Billion. They are ripping us off. # TimeToGetTough",11/22/2011 20:08,194,11,,#,
1.39E+17,https://twitter.com/realDonaldTrump/status/139073840625102849,"The habitual vacationer-- @ BarackObama--spent 9 days before the critical Super Committee deadline traveling. He failed to lead, again.",11/22/2011 21:12,356,30,@,,
1.39E+17,https://twitter.com/realDonaldTrump/status/139089731710488576,Why are we giving China foreign aid? Couldn't the Super Committee have agreed to at least cut that outlay? # TimeToGetTough,11/22/2011 22:15,216,47,,#,
1.39E+17,https://twitter.com/realDonaldTrump/status/139342777967329281,"I dictate my tweets to my executive assistant and she posts them. ""Time is money""---The Art of the Deal.",11/23/2011 15:01,648,216,,,
1.39E+17,https://twitter.com/realDonaldTrump/status/139344973777739776,"Congratulations to @ TrumpChicago, @TrumpSoHo and @ TrumpLasVegas --all listed #1 on @TravelandLeisure World's Best Business Hotels",11/23/2011 15:10,43,14,#NAME?,#1,
1.39E+17,https://twitter.com/realDonaldTrump/status/139358811109597186,In my new book # TimeToGetTough I make a full financial disclosure detailing my net worth. http://bit.ly/rTAa1e,11/23/2011 16:05,71,28,,#,
1.39E+17,https://twitter.com/realDonaldTrump/status/139378215000096768,American sanctions alone cannot stop Iran's nuclear drive--and @ BarackObama cannot get China and Russia to agree on new Iranian sanctions.,11/23/2011 17:22,129,65,@,,
1.41E+17,https://twitter.com/realDonaldTrump/status/141157735420006400,"ObamaCare does indeed ration care. Seniors are now restricted to ""comfort care"" instead of brain surgery. Repeal now!http://bit.ly/spcorH",11/28/2011 15:13,147,16,,,
1.41E+17,https://twitter.com/realDonaldTrump/status/141174937930051584,"The failure of the ""Super Committee"" shows Washington has truly incompetent leaders. # TimeToGetTough",11/28/2011 16:21,131,16,,#,
1.41E+17,https://twitter.com/realDonaldTrump/status/141185340726722561,"Once Iran has nuclear weapons, they will shut down the Strait of Hormuz. Oil will be over $300/Barrel. Iran'… (cont) http://deck.ly/~HK7P0",11/28/2011 17:03,111,27,,,
1.41E+17,https://twitter.com/realDonaldTrump/status/141223010689486849,Iran will soon take all of the oil in Iraq...and Iraq itself---Keep the oil.,11/28/2011 19:32,106,31,,,
1.41E+17,https://twitter.com/realDonaldTrump/status/141237893267075073,Washington will continue to run record deficits into the election. We are borrowing at a rate of $1.40 from China. Truly unsustainable.,11/28/2011 20:31,93,18,,,
1.41E+17,https://twitter.com/realDonaldTrump/status/141240945323679745,Why does @ BarackObama support the radical Islamists in Egypt protests yet has such a high disregard for the Tea Party?,11/28/2011 20:44,325,193,@,,
1.41E+17,https://twitter.com/realDonaldTrump/status/141256304068014080,Third quarter GDP was lowered to 2% . There won't be any economic recovery until @ BarackObama is defeated.,11/28/2011 21:45,168,14,@,,
1.41E+17,https://twitter.com/realDonaldTrump/status/141269436719054848,"I will be signing copies of my new book, Time To Get Tough: Making America #1 Again, in Trump Tower on Frida… (cont) http://deck.ly/~2CpTn",11/28/2011 22:37,36,13,,#1,
1.42E+17,https://twitter.com/realDonaldTrump/status/141569974434144256,"My new book ""Time To Get Tough"" will be out Dec 5th. Solutions you won't hear from the politicians. The bes… (cont) http://deck.ly/~EWT5Z",11/29/2011 18:31,50,6,,,
1.42E+17,https://twitter.com/realDonaldTrump/status/141574924211986432,Real unemployment is at over 21%. Businesses won't hire until @ BarackObama is defeated in 2012. # TimeToGetTough,11/29/2011 18:51,227,26,@,#,
1.42E+17,https://twitter.com/realDonaldTrump/status/141590162575605761,"The CBO has confirmed that @ BarackObama's stimulus ""crowds out"" private investment while not creating any jobs.http://bit.ly/tvvOZ1",11/29/2011 19:51,107,11,@,,
1.42E+17,https://twitter.com/realDonaldTrump/status/141599137870258177,Iran's continued public threats of annihilating @ Israel are unacceptable. Iran's nuclear drive must be stopped. # TimeToGetTough,11/29/2011 20:27,120,22,@,#,
1.42E+17,https://twitter.com/realDonaldTrump/status/141604554855825408,"In order to get elected, @ BarackObama will start a war with Iran.",11/29/2011 20:48,40707,29234,@,,
1.42E+17,https://twitter.com/realDonaldTrump/status/141609032858345472,My @ foxandfriends interview from yesterdayhttp://bit.ly/vzo4Gi,11/29/2011 21:06,18,8,@,,
1.42E+17,https://twitter.com/realDonaldTrump/status/141611015581339648,The banks were bailed out by us. They should start lending to private entrepreneurs. The banks are slowing American growth.,11/29/2011 21:14,342,200,,,
1.42E+17,https://twitter.com/realDonaldTrump/status/141623403621777410,America's trade deficit with China is one of our greatest national security threats. Time for Fair Trade. We must produce our own products.,11/29/2011 22:03,252,45,,,
1.42E+17,https://twitter.com/realDonaldTrump/status/141628027456065537,# trumpvlog @ BarackObama is very inconsiderate... http://youtu.be/NFMDNg9VGIQ,11/29/2011 22:22,92,24,@,#,
1.42E+17,https://twitter.com/realDonaldTrump/status/141882435527917568,"It's inconvenient and inconsiderate: @ BarackObama is doing a fundraiser tonight, making it almost impossibl… (cont) http://deck.ly/~bDkB8",11/30/2011 15:13,125,16,@,,
1.42E+17,https://twitter.com/realDonaldTrump/status/141890330915110912,The habitual vacationer: @ BarackObama has campaigned on our dime more than any previous president in history… (cont) http://deck.ly/~szszJ,11/30/2011 15:44,305,87,@,,
1.42E+17,https://twitter.com/realDonaldTrump/status/141912279661805568,"Unbelievable how he gets away with it: @ BarackObama is flying around on Air Force One, laughing at everybod… (cont) http://deck.ly/~FIdxS",11/30/2011 17:11,137,15,@,,
1.42E+17,https://twitter.com/realDonaldTrump/status/141946031049949184,Newly released emails prove that scientists have manipulated data on global warming. The data is unreliable.http://on.wsj.com/ukYkyM,11/30/2011 19:25,430,322,,,
1.42E+17,https://twitter.com/realDonaldTrump/status/141961003352076288,China is so brazen that they now give us economic advice--they tell us what to do---much like a strong stockh… (cont) http://deck.ly/~ltB8C,11/30/2011 20:25,52,9,,,
1.42E+17,https://twitter.com/realDonaldTrump/status/141967293965017088,The unemployment numbers released later this week will show no job growth. We must start making our own products again. # TimeToGetTough.,11/30/2011 20:50,256,22,,#,
1.42E+17,https://twitter.com/realDonaldTrump/status/141984050075275265,"Fitch has downgraded our credit outlook to ""negative."" Why? @ BarackObama's failure to lead with the Super Committee. http://fxn.ws/tmY2pf",11/30/2011 21:56,62,10,@,,
1.42E+17,https://twitter.com/realDonaldTrump/status/142241296902389760,"When it comes to China, @ BarackObama practices ""pretty please"" diplomacy. He begs and pleads and bows--and it'… (cont) http://deck.ly/~Q9lAG",12/1/2011 14:59,93,14,@,,
1.42E+17,https://twitter.com/realDonaldTrump/status/142309847440949249,A special message to the staff of @ TrumpWaikiki in celebration of the 2nd anniversary....http://youtu.be/UIarWDo5T98,12/1/2011 19:31,17,7,@,,
1.42E+17,https://twitter.com/realDonaldTrump/status/142314162469605376,"He ruins the brand: @ bobbeckel doesn't belong on @ FoxNews. As CM for Mondale in '84, you lost 49 states. Sad!",12/1/2011 19:48,57,10,@ @,,
1.42E+17,https://twitter.com/realDonaldTrump/status/142320749271719936,The Fed continues to recklessly flood the market with dollars. This will eventually create record inflation. It has to stop. # TimeToGetTough,12/1/2011 20:14,253,188,,#,
1.42E+17,https://twitter.com/realDonaldTrump/status/142333768022245376,The worst employee in today's # trumpvlog... http://youtu.be/pk6_BBGzmOU,12/1/2011 21:06,58,25,,#,
1.42E+17,https://twitter.com/realDonaldTrump/status/142335928134938625,Why doesn't OPEC lower the price of crude to help avert the European crisis? Crude keeps rising during the dow… (cont) http://deck.ly/~Dg0Qn,12/1/2011 21:15,67,9,,,
1.43E+17,https://twitter.com/realDonaldTrump/status/142621804471664643,Meeting Former Speaker Newt Gingrich next week. On the Agenda---defeating @ BarackObama.,12/2/2011 16:11,82,14,@,,
1.43E+17,https://twitter.com/realDonaldTrump/status/142625857490522112,"If ""The Art of the Deal"" is a must read then # TimeToGetTough"" is my opus. It is available Dec 5th!",12/2/2011 16:27,34,9,,#,
1.43E+17,https://twitter.com/realDonaldTrump/status/142640044157566977,"He ruins the brand: @ Robertgbeckel doesn't belong on @ FoxNews . As CM for Mondale in '84, you lost 49 states. Sad!",12/2/2011 17:23,33,5,@ @,,
1.43E+17,https://twitter.com/realDonaldTrump/status/142643435910864896,"The new job figures don't include 315,000 people who have given up looking for jobs.",12/2/2011 17:36,182,10,,,
1.43E+17,https://twitter.com/realDonaldTrump/status/142648485588639745,Don't forget next Friday December 9th: I'll be signing my new book @HowToGetTough in Trump Tower from 11 a.m… (cont) http://deck.ly/~DAQFQ,12/2/2011 17:57,20,6,#NAME?,,
1.43E+17,https://twitter.com/realDonaldTrump/status/142670346896670720,Here's my message to @ BarackObama: America is a capitalistic country. Get over it and get on with it! # TimeToGetTough,12/2/2011 19:23,325,75,@,#,
1.43E+17,https://twitter.com/realDonaldTrump/status/142675459489005568,My new book tells some harsh truths and lays out some bold plans. Time for America to be #1 again. # TimeToGetTough,12/2/2011 19:44,87,12,,#1 #,
1.43E+17,https://twitter.com/realDonaldTrump/status/142683518550544385,"We are building China's wealth by buying all their products, even though we make better products in America.",12/2/2011 20:16,334,41,,,
1.43E+17,https://twitter.com/realDonaldTrump/status/142716804173791233,"When it comes to China, @ BarackObama practices ""pretty please"" diplomacy. He begs and pleads and bows---and it… (cont) http://deck.ly/~sgjvu",12/2/2011 22:28,90,13,@,,
1.44E+17,https://twitter.com/realDonaldTrump/status/143733192204103680,# TimeToGetTough: Making America #1 Again--my new book--available today. The book both China and OPEC do NOT want you to read.,12/5/2011 17:47,85,15,,# #1,
1.44E+17,https://twitter.com/realDonaldTrump/status/143737091392679936,Met @ newtgingrich at Trump Tower today. He's a big thinker.,12/5/2011 18:02,95,16,@,,
1.44E+17,https://twitter.com/realDonaldTrump/status/143746360586412033,If @ BarackObama put down 'Rules for radicals' and read # TimeToGetTough then America would be #1 again---and he might even get re-elected.,12/5/2011 18:39,80,28,@,# #1,
1.44E+17,https://twitter.com/realDonaldTrump/status/143752736192737280,"First there was the Declaration of Independence, then there was the Constitution. Now there is # TimeToGetTough. Available today.",12/5/2011 19:04,405,438,,#,
1.44E+17,https://twitter.com/realDonaldTrump/status/143769703230357504,My interview with @ gretawire discussing the Newsmax- @ iontv debatehttp://bit.ly/sFqTrO,12/5/2011 20:12,10,4,@ @,,
1.44E+17,https://twitter.com/realDonaldTrump/status/143777300213809152,Watch today's # trumpvlog to learn more about my new book Time To Get Tough and how to get your own copy signe… (cont) http://deck.ly/~ilRgS,12/5/2011 20:42,12,5,,#,
1.44E+17,https://twitter.com/realDonaldTrump/status/143782646449831936,"I'm sick of always reading about outsourcing. Why aren't we talking about ""onshoring""? We need to bring manufa… (cont) http://deck.ly/~VUw14",12/5/2011 21:03,201,44,,,
1.44E+17,https://twitter.com/realDonaldTrump/status/143802569318338562,RT @ BarbaraJWalters @ realDonaldTrump So excited you are on the show...Most Fascinating People of 2011 http://abcn.ws/vmZxli,12/5/2011 22:22,10,4,@ @,,
1.44E+17,https://twitter.com/realDonaldTrump/status/143803511073816576,The top media and production team! RT @Newsmax_Media: Former CNN Chief Heads Up Newsmax ION Debatehttp://www.newsmax.com/InsideCover/trump-gingrich-debate-iowa/2011/12/04/id/419909 …,12/5/2011 22:26,9,6,#NAME?,,
1.44E+17,https://twitter.com/realDonaldTrump/status/143811586719629312,#NAME?,12/5/2011 22:58,9,2,@ @,,
1.44E+17,https://twitter.com/realDonaldTrump/status/143812275306889217,@ RonPaul is out of the Newsmax- @ iontv debate. Now there won't be any candidates who believe America caused 9.11 or Iran should get nukes.,12/5/2011 23:01,67,23,@ @,,
1.44E+17,https://twitter.com/realDonaldTrump/status/143814483779911681,RT @Newsmax_Media: Trumps Warns of Obama Tipping Point that May Destroy America http://www.newsmax.com/Headline/trump-obama-economy-china/2011/12/04/id/419908 … via @Newsmax_media,12/5/2011 23:10,42,9,#NAME?,,
1.44E+17,https://twitter.com/realDonaldTrump/status/144073166430552064,All this from a guy who lectured Americans about tightening their belts: @ BarackObama bashes rich people an… (cont) http://deck.ly/~mipXx,12/6/2011 16:18,76,8,@,,
1.44E+17,https://twitter.com/realDonaldTrump/status/144076036374659072,"Did you know that one of seven Americans is now on food stamps? Think of it. In the United States, the most pr… (cont) http://deck.ly/~QLt8T",12/6/2011 16:29,234,24,,,
1.44E+17,https://twitter.com/realDonaldTrump/status/144089254027468800,"Illegal immigration is a wrecking ball aimed at US taxpayers. Washington needs to get tough and fight for ""W… (cont) http://deck.ly/~pEibz",12/6/2011 17:22,163,96,,,
1.44E+17,https://twitter.com/realDonaldTrump/status/144096864009072640,Forty -six million Americans---more than at any time ever in the history of this country--now live under the poverty line. # TimeToGetTough,12/6/2011 17:52,211,13,,#,
1.44E+17,https://twitter.com/realDonaldTrump/status/144133637519056896,"Call me old school, but I believe in the old warrior's credo that ""to the victor go the spoils."" In other word… (cont) http://deck.ly/~yWhwS",12/6/2011 20:18,66,23,,,
1.44E+17,https://twitter.com/realDonaldTrump/status/144136183562252289,"President Reagan put it best: ""Welfare's purpose should be to eliminate, as far as possible, the need for its own existence.""",12/6/2011 20:28,543,201,,,
1.44E+17,https://twitter.com/realDonaldTrump/status/144140862975262720,Canada's legal immigration plan starts with a simple and smart question: How will any immigrant applying fo… (cont) http://deck.ly/~uRmzC,12/6/2011 20:47,82,19,,,
1.44E+17,https://twitter.com/realDonaldTrump/status/144148110799675392,"Get it straight: Pakistan is not our friend. When our tremendous Navy SEALS took out Osama bin Laden, they did… (cont) http://deck.ly/~pOSbX",12/6/2011 21:16,662,347,,,
1.44E+17,https://twitter.com/realDonaldTrump/status/144157164003536896,"Whether we like it or not, oil is the axis on which the world's economies spin. It just is. When the price o… (cont) http://deck.ly/~qLPsC",12/6/2011 21:52,79,20,,,
1.44E+17,https://twitter.com/realDonaldTrump/status/144413728408993792,"I'll be signing copies of my new book ""Time To Get Tough"" this Friday Dec 9 in Trump Tower from 11 a.m. t… (cont) http://deck.ly/~abYOp",12/7/2011 14:51,30,10,,,
1.44E+17,https://twitter.com/realDonaldTrump/status/144447375178596354,My @hannityshow interview from Monday discussing # TimeToGetTough and the 2012 election.http://bit.ly/rT08T2,12/7/2011 17:05,15,4,#NAME?,#,
1.44E+17,https://twitter.com/realDonaldTrump/status/144448296692367362,"@ BarackObama, the habitual vacationer, should read # TimeToGetTough during his upcoming 17 day Hawaii vacation.",12/7/2011 17:08,33,5,@,#,
1.44E+17,https://twitter.com/realDonaldTrump/status/144483302210928640,Why is the GOP establishment so threatened by the Newsmax - @ iontv debate? More debate is always better.,12/7/2011 19:27,50,16,@,,
1.44E+17,https://twitter.com/realDonaldTrump/status/144487495516692480,"""The Architect"" @ KarlRove is directly responsible for losing both houses & @ BarackObama becoming President. Ignore him.",12/7/2011 19:44,134,70,@ @,,
1.44E+17,https://twitter.com/realDonaldTrump/status/144490265674125314,I will be on @ FoxNews at 4PM today with @ TeamCavuto discussing the Newsmax- @ iontv debate.,12/7/2011 19:55,16,5,@ @ @,,
1.45E+17,https://twitter.com/realDonaldTrump/status/144502623914049537,"My @ foxandfriends interview duscussing my meeting with @ newtgingrich, the Newsmax- @ iontv debate and # TimeToGetToughhttp://bit.ly/rK5hqu",12/7/2011 20:44,27,8,@ @ @,#,
1.45E+17,https://twitter.com/realDonaldTrump/status/144505811945791488,My interview with @ gretawire discussing @ BarackObama's failed presidency and # TimeToGetTough http://bit.ly/rHn4GZ http://bit.ly/vevpWo,12/7/2011 20:57,27,5,@ @,#,
1.45E+17,https://twitter.com/realDonaldTrump/status/144508983636533248,My interview with @ IngrahamAngle discussing the Newsmax- @ iontv debate and # TimeToGetTough http://bit.ly/vsKaw4,12/7/2011 21:10,7,3,@ @,#,
1.45E+17,https://twitter.com/realDonaldTrump/status/144513746772049921,Happy to have @ GroverNorquist endorsement of the Newsmax- @ iontv debate I am moderatinghttp://bit.ly/uyH3l5,12/7/2011 21:28,16,3,@ @,,
1.45E+17,https://twitter.com/realDonaldTrump/status/144524236097208320,RT @ ACUConservative: @ ACUConservative is proud to sponsor the upcoming Newsmax ION Television 2012 Presidentia… (cont) http://deck.ly/~CYapQ,12/7/2011 22:10,8,2,@ @,,
1.45E+17,https://twitter.com/realDonaldTrump/status/144524814625931264,"RT @ ACUConservative: @ alcardenasACU: ""The American Conservative Union is proud to sponsor the upcoming Newsma… (cont) http://deck.ly/~uq4JJ",12/7/2011 22:12,15,3,@ @,,
1.45E+17,https://twitter.com/realDonaldTrump/status/144787061264744449,"I will be signing copies of my new book TIME TO GET TOUGH tomorrow, Dec 9th, in Trump Tower from 11 a.m. to … (cont) http://deck.ly/~JjINS",12/8/2011 15:35,16,9,,,
1.45E+17,https://twitter.com/realDonaldTrump/status/144795115339264002,My @ MorningJoe interview with @ JoeNBC & @ morningmika discussing the Newsmax- @ iontv debate and # TimeToGetTough http://on.msnbc.com/LTWf2,12/8/2011 16:07,8,5,@ @ @ @,#,
1.45E+17,https://twitter.com/realDonaldTrump/status/144797792903249920,"My @ FoxNews interview with @ TeamCavuto discussing the Newsmax- @ iontv debate, # TimeToGetTough and the 2012 racehttp://bit.ly/rSSF4S",12/8/2011 16:17,19,5,@ @ @,#,
1.45E+17,https://twitter.com/realDonaldTrump/status/144820334426726400,Excited to have @ SarahPalinUSA's endorsement of the Newsmax- @ iontv debate. Sarah is terrific.,12/8/2011 17:47,31,10,@ @,,
1.45E+17,https://twitter.com/realDonaldTrump/status/144825981310472193,"My @ CNN interview with @ PiersTonight discussing the Newsmax- @ iontv debate, # TimeToGetTough, the GOP and the economyhttp://bit.ly/rH39Xa",12/8/2011 18:09,22,9,@ @ @,#,
1.45E+17,https://twitter.com/realDonaldTrump/status/144828892547518464,"""What is a bit appealing about this idea of Trump hosting a debate is, consider the diverse audience that perh… (cont) http://deck.ly/~vneyg",12/8/2011 18:21,25,7,,,
1.45E+17,https://twitter.com/realDonaldTrump/status/144850100752093184,"A clip of my upcoming interview with @ DavidBrody discussing # TimeToGetTough, @ Israel and the Islamist winter http://bit.ly/sxAlEe",12/8/2011 19:45,22,13,@ @,#,
1.45E+17,https://twitter.com/realDonaldTrump/status/144856485535547393,Happy to have @ ralphreed and the FFC's endorsement of the Newsmax- @ iontv debate. FFC is a great organization.,12/8/2011 20:10,14,3,@ @,,
1.45E+17,https://twitter.com/realDonaldTrump/status/144867446938025984,"Jeffrey Lord, former Reagan adviser, has endorsed the Newsmax- @ iontv debate with a great article http://bit.ly/tITMNQ",12/8/2011 20:54,20,4,@,,
1.45E+17,https://twitter.com/realDonaldTrump/status/144875211228057600,You know what is the worst part of @ BarackObama's Tuesday speech playing class warfare--we paid for it with our tax dollars.,12/8/2011 21:25,615,431,@,,
1.45E+17,https://twitter.com/realDonaldTrump/status/144880623872520192,"Why does @ BarackObama continue to defend radical Islam? He is calling the Ft. Hood massacre ""workplace violence.""",12/8/2011 21:46,389,220,@,,
1.45E+17,https://twitter.com/realDonaldTrump/status/144881605251563520,"Newsmax is a great news organization and its pres debate in IA on Dec 27 will be fair, balanced and informative. @ ralphreed",12/8/2011 21:50,18,6,@,,
1.45E+17,https://twitter.com/realDonaldTrump/status/144894200104763393,"""Newsmax is a great news org and and its pres debate in IA on 12-27 will be fair, balanced , and informative."" @ ralphreed",12/8/2011 22:40,22,7,@,,
1.45E+17,https://twitter.com/realDonaldTrump/status/144896913257398272,"I'll be signing copies of my new book ""Time To Get Tough"" tomorrow in Trump Tower--11 am to 2 pm. Hope to see you there.",12/8/2011 22:51,39,10,,,
1.45E+17,https://twitter.com/realDonaldTrump/status/145137993139757056,"I'll be signing copies of my new book ""Time To Get Tough"" today at Trump Tower--11 am to 2 pm. Hope to see you there. # TimeToGetTough",12/9/2011 14:49,23,5,,#,
1.45E+17,https://twitter.com/realDonaldTrump/status/145144702109351937,"Be sure to stop by Trump Tower today -- I'll be signing copies of my new book ""Time To Get Tough"" from 11 am to 2 pm.",12/9/2011 15:16,43,10,,,
1.45E+17,https://twitter.com/realDonaldTrump/status/145147041268510720,"Trump Tower is located at 725 Fifth Avenue, between 56th and 57th Streets...",12/9/2011 15:25,56,19,,,
1.45E+17,https://twitter.com/realDonaldTrump/status/145169615813742592,"Looks like the line has started, be sure to join me for book signing, @ TImeToGetTough, starting at 11am to 2 pm here in Trump Tower.",12/9/2011 16:55,19,3,@,,
1.45E+17,https://twitter.com/realDonaldTrump/status/145170904417185793,"# TimeToGetTough presents bold solutions on taxes, national security, the debt, dealing with OPEC and China and defeating @ BarackObama.",12/9/2011 17:00,28,5,@,#,
1.45E+17,https://twitter.com/realDonaldTrump/status/145171963323760642,If the GOP Establishment really wants to defeat @ BarackObama then they should read # TimeToGetTough.,12/9/2011 17:04,29,5,@,#,
1.45E+17,https://twitter.com/realDonaldTrump/status/145176402126315520,"My interview on @ WOR710 with Jon Gambling discussing # TimeToGetTough, meeting @ NewtGingrich and the 2012 electionhttp://bit.ly/vtSyrS",12/9/2011 17:22,15,8,@ @,#,
1.45E+17,https://twitter.com/realDonaldTrump/status/145183241152897025,Yesterday I explained to @ wolfblitzercnn on @ CNNSitRoom why @ BarackObama doesn't deserve credit for killing Bin Ladenhttp://bit.ly/TkduX,12/9/2011 17:49,335,293,@ @ @,,
1.45E+17,https://twitter.com/realDonaldTrump/status/145200550881918976,# TimeToGetTough The crowd at the book signing at Trump Tower in NYC right now...pic.twitter.com/wTsxEUo9,12/9/2011 18:58,29,12,,#,
1.45E+17,https://twitter.com/realDonaldTrump/status/145207485010165760,Excited that @ OurCountryPAC's @ Amy Kremer has endorsed the Newsmax- @ iontv debate. The Tea Party Express is a great group.,12/9/2011 19:25,9,9,@ @ @,,
1.45E+17,https://twitter.com/realDonaldTrump/status/145208011596644352,A great crowd at Trump Tower for # TimeToGetTough book signing!,12/9/2011 19:27,16,7,,#,
1.45E+17,https://twitter.com/realDonaldTrump/status/145219178406744064,Iowa Congressman @ SteveKingIA has endorsed the Newsmax- @ iontv debate. He has been doing great work in the House.,12/9/2011 20:12,35,8,@ @,,
1.45E+17,https://twitter.com/realDonaldTrump/status/145244306377146369,Rick Santorum making a strong point on the Newsmax- @ iontv debate: @ RickSantorum. http://politi.co/u2iM0P,12/9/2011 21:51,26,4,@ @,,
1.45E+17,https://twitter.com/realDonaldTrump/status/145244778915835904,"Santorum calls Trump debate skippers ""hypocrites"" http://www.politico.com/news/stories/1211/70137.html …) @ RickSantorum",12/9/2011 21:53,38,5,@,,
1.45E+17,https://twitter.com/realDonaldTrump/status/145253073588203520,Why was the Hanukah celebration held in the White House two weeks early? @ BarackObama wants to vacation in Hawaii in late December. Sad.,12/9/2011 22:26,1492,1517,@,,
1.45E+17,https://twitter.com/realDonaldTrump/status/145255287689986048,Excited that @ OurCountryPAC's Amy Kremer has endorsed the Newsmax-iontv debate. The Tea Party Express is a great group.,12/9/2011 22:35,30,6,@,,
1.46E+17,https://twitter.com/realDonaldTrump/status/146258440535281664,I signed over 5000 copies of my new book # TimeToGetTough this weekend---hand hurts but met many great people.,12/12/2011 17:01,35,40,,#,
1.46E+17,https://twitter.com/realDonaldTrump/status/146260439863533568,My @ FoxNews interview with @ megynkelly discussing the 2012 election and the Newsmax- @ iontv debatehttp://bit.ly/seUwsk,12/12/2011 17:09,26,8,@ @ @,,
1.46E+17,https://twitter.com/realDonaldTrump/status/146267193640886272,"My FoxBusiness interview with Don Imus discussing # TimeToGetTough, the GOP primary and the Newsmax- @ iontv debatehttp://bit.ly/ummcCH",12/12/2011 17:36,17,7,@,#,
1.46E+17,https://twitter.com/realDonaldTrump/status/146314118373195776,My @ WPBF25News interview at the Boca Raton # TimeToGetTough book signing discussing how @ BarackObama is clueless http://bit.ly/u5tqNy,12/12/2011 20:42,21,2,@ @,#,
1.46E+17,https://twitter.com/realDonaldTrump/status/146322162490421248,"""I would have done it because people who don't ordinarily lock in will watch."" @ oreillyfactor on Newsmax- @ iontv debate to @ jayleno",12/12/2011 21:14,10,4,@ @ @,,
1.46E+17,https://twitter.com/realDonaldTrump/status/146323341068861440,If these guys have any integrity they'd say no to MSNBC -- a network that few watch and is very negative. @ AndrewBreitbart re debate.,12/12/2011 21:19,60,37,@,,
1.46E+17,https://twitter.com/realDonaldTrump/status/146329432678866944,I'm signing copies of my new book # TimeToGetTough this Thursday Dec 15 at Trump Tower (Fifth Ave between 56 & 57) from 12 noon to 2 pm.,12/12/2011 21:43,13,6,,#,
1.46E+17,https://twitter.com/realDonaldTrump/status/146332661848358912,China and OPEC were not mentioned in a single question in the @ ABC Iowa debate this past Saturday. Wait for the Newsmax- @ iontv debate!,12/12/2011 21:56,32,4,@ @,,
1.46E+17,https://twitter.com/realDonaldTrump/status/146335606744694785,"""Donald Trump, I think, would be fairer than a lot of the folks that have been moderating debates over the past few months."" @ RickSantorum",12/12/2011 22:08,24,6,@,,
1.46E+17,https://twitter.com/realDonaldTrump/status/146337508488253440,I was on a tele-townhall with @ TeamBachmann and hosted her 4 times in Trump Tower yet she declined the Newsmax- @ iontv debate. No loyalty.,12/12/2011 22:15,56,11,@ @,,
1.46E+17,https://twitter.com/realDonaldTrump/status/146341420024872961,Why did @ BarackObama let Iran keep our drone? Now it is going straight to the Chinese. He should have taken it out.,12/12/2011 22:31,399,198,@,,
1.46E+17,https://twitter.com/realDonaldTrump/status/146346689731624960,@ BarackObama has accumulated more debt in 3 years than the first 42 Presidents combined. He is simply out of control.,12/12/2011 22:52,241,70,@,,
1.47E+17,https://twitter.com/realDonaldTrump/status/146590146568007680,I'll be signing copies of my new book # TimeToGetTough this Thursday Dec 15th at Trump Tower (5th Ave between 56 & 57) from noon to 2 pm.,12/13/2011 14:59,22,4,,#,
1.47E+17,https://twitter.com/realDonaldTrump/status/146604955904651264,A clip from my @ foxandfriends interview discussing how Newsmax- @ iontv debate is determining the GOP primary pollshttp://huff.to/tldSoB,12/13/2011 15:58,18,2,@ @,,
